,county,eis facility id,agency facility id,tri facility id,company name,site name,facility source type,site latitude,site longitude,address,city,zip code,pollutant code,pollutant type(s),total emissions,emissions uom,data set
842699,Alameda,10490611,1130314695.0,,TARGET STORE T1428,TARGET STORE T1428,,37.7032,-122.1278,"15555 E 14TH ST, STE 400",SAN LEANDRO,94578,PM25-PRI,CAP,4.526e-05,TON,2017NEI_Feb2020
842720,Alameda,10490711,1130314691.0,,VERIZON WIRELESS PLEASANTON SW,VERIZON WIRELESS PLEASANTON SWITCH,,37.685320000000004,-121.89801000000001,4440 WILLOW ROAD,PLEASANTON,94588,NOX,CAP,0.5231715,TON,2017NEI_Feb2020
842723,Alameda,10490711,1130314691.0,,VERIZON WIRELESS PLEASANTON SW,VERIZON WIRELESS PLEASANTON SWITCH,,37.685320000000004,-121.89801000000001,4440 WILLOW ROAD,PLEASANTON,94588,PM10-PRI,CAP,0.01142573,TON,2017NEI_Feb2020
842725,Alameda,10490711,1130314691.0,,VERIZON WIRELESS PLEASANTON SW,VERIZON WIRELESS PLEASANTON SWITCH,,37.685320000000004,-121.89801000000001,4440 WILLOW ROAD,PLEASANTON,94588,PM25-PRI,CAP,0.01115199,TON,2017NEI_Feb2020
842748,Alameda,10491211,1130320198.0,,MONARCH PLACE,THE POINT AT ROCKRIDGE,,37.833172,-122.25073200000001,4500 GILBERT STREET,OAKLAND,94611,NOX,CAP,0.073232405,TON,2017NEI_Feb2020
842751,Alameda,10491211,1130320198.0,,MONARCH PLACE,THE POINT AT ROCKRIDGE,,37.833172,-122.25073200000001,4500 GILBERT STREET,OAKLAND,94611,PM10-PRI,CAP,0.019232172,TON,2017NEI_Feb2020
842753,Alameda,10491211,1130320198.0,,MONARCH PLACE,THE POINT AT ROCKRIDGE,,37.833172,-122.25073200000001,4500 GILBERT STREET,OAKLAND,94611,PM25-PRI,CAP,0.019192772,TON,2017NEI_Feb2020
842783,Alameda,10491611,1130322626.0,94566PPLDB655SU,APPLIED BIOSYSTEMS,THERMO FISHER SCIENTIFIC,,37.644157,-121.881651,6055 SUNOL BOULEVARD,PLEASANTON,94566,NOX,CAP,0.17289222,TON,2017NEI_Feb2020
842786,Alameda,10491611,1130322626.0,94566PPLDB655SU,APPLIED BIOSYSTEMS,THERMO FISHER SCIENTIFIC,,37.644157,-121.881651,6055 SUNOL BOULEVARD,PLEASANTON,94566,PM10-PRI,CAP,0.002370373,TON,2017NEI_Feb2020
842788,Alameda,10491611,1130322626.0,94566PPLDB655SU,APPLIED BIOSYSTEMS,THERMO FISHER SCIENTIFIC,,37.644157,-121.881651,6055 SUNOL BOULEVARD,PLEASANTON,94566,PM25-PRI,CAP,0.0023135829999999997,TON,2017NEI_Feb2020
842809,Alameda,10491811,1130314590.0,,CITY OF FREMONT,CITY OF FREMONT,,37.52565,-121.94998999999999,3300 CAPITOL AVENUE,FREMONT,94538,NOX,CAP,0.11094737,TON,2017NEI_Feb2020
842812,Alameda,10491811,1130314590.0,,CITY OF FREMONT,CITY OF FREMONT,,37.52565,-121.94998999999999,3300 CAPITOL AVENUE,FREMONT,94538,PM10-PRI,CAP,0.0006973589999999999,TON,2017NEI_Feb2020
842814,Alameda,10491811,1130314590.0,,CITY OF FREMONT,CITY OF FREMONT,,37.52565,-121.94998999999999,3300 CAPITOL AVENUE,FREMONT,94538,PM25-PRI,CAP,0.0006806510000000001,TON,2017NEI_Feb2020
842835,Alameda,10491911,1130314574.0,,KENSINGTON FIRE PROTECTION DIS,KENSINGTON FIRE PROTECTION DISTRICT,,37.90648,-122.27951999999999,217 ARLINGTON AVENUE,KENSINGTON,94707,NOX,CAP,0.00205007,TON,2017NEI_Feb2020
842838,Alameda,10491911,1130314574.0,,KENSINGTON FIRE PROTECTION DIS,KENSINGTON FIRE PROTECTION DISTRICT,,37.90648,-122.27951999999999,217 ARLINGTON AVENUE,KENSINGTON,94707,PM10-PRI,CAP,1.1494e-05,TON,2017NEI_Feb2020
842840,Alameda,10491911,1130314574.0,,KENSINGTON FIRE PROTECTION DIS,KENSINGTON FIRE PROTECTION DISTRICT,,37.90648,-122.27951999999999,217 ARLINGTON AVENUE,KENSINGTON,94707,PM25-PRI,CAP,1.1218e-05,TON,2017NEI_Feb2020
842861,Alameda,10492111,1130314553.0,,CITY OF PLEASANTON,CITY OF PLEASANTON,,37.66633,-121.85776000000001,3560 DEL VALLE PARKWAY,PLEASANTON,94566,NOX,CAP,0.02177088,TON,2017NEI_Feb2020
842864,Alameda,10492111,1130314553.0,,CITY OF PLEASANTON,CITY OF PLEASANTON,,37.66633,-121.85776000000001,3560 DEL VALLE PARKWAY,PLEASANTON,94566,PM10-PRI,CAP,0.000373687,TON,2017NEI_Feb2020
842866,Alameda,10492111,1130314553.0,,CITY OF PLEASANTON,CITY OF PLEASANTON,,37.66633,-121.85776000000001,3560 DEL VALLE PARKWAY,PLEASANTON,94566,PM25-PRI,CAP,0.000364734,TON,2017NEI_Feb2020
842872,Alameda,10492211,1130314551.0,,PACIFIC GAS AND ELECTRIC,PACIFIC GAS AND ELECTRIC,,37.79873,-122.28243,689 2ND STREET,OAKLAND,94607,NOX,CAP,0.00179912,TON,2017NEI_Feb2020
842875,Alameda,10492211,1130314551.0,,PACIFIC GAS AND ELECTRIC,PACIFIC GAS AND ELECTRIC,,37.79873,-122.28243,689 2ND STREET,OAKLAND,94607,PM10-PRI,CAP,8.9671e-05,TON,2017NEI_Feb2020
842877,Alameda,10492211,1130314551.0,,PACIFIC GAS AND ELECTRIC,PACIFIC GAS AND ELECTRIC,,37.79873,-122.28243,689 2ND STREET,OAKLAND,94607,PM25-PRI,CAP,8.9671e-05,TON,2017NEI_Feb2020
842884,Alameda,10492311,1130322549.0,,SIPIX IMAGING INC,"E INK CALIFORNIA, LLC",,37.476034999999996,-121.943071,47485 SEABRIDGE DR,FREMONT,94538,NOX,CAP,0.1277571,TON,2017NEI_Feb2020
842887,Alameda,10492311,1130322549.0,,SIPIX IMAGING INC,"E INK CALIFORNIA, LLC",,37.476034999999996,-121.943071,47485 SEABRIDGE DR,FREMONT,94538,PM10-PRI,CAP,0.0027331440000000003,TON,2017NEI_Feb2020
842889,Alameda,10492311,1130322549.0,,SIPIX IMAGING INC,"E INK CALIFORNIA, LLC",,37.476034999999996,-121.943071,47485 SEABRIDGE DR,FREMONT,94538,PM25-PRI,CAP,0.0027331440000000003,TON,2017NEI_Feb2020
842910,Alameda,10492511,1130322283.0,,NOVARTIS VACCINES AND DIAGNOST,"GRIFOLS DIAGNOSTIC SOLUTIONS, INC",,37.84264,-122.29524099999999,6455 CHRISTIE AVENUE,EMERYVILLE,94608,NOX,CAP,0.11438569999999999,TON,2017NEI_Feb2020
842913,Alameda,10492511,1130322283.0,,NOVARTIS VACCINES AND DIAGNOST,"GRIFOLS DIAGNOSTIC SOLUTIONS, INC",,37.84264,-122.29524099999999,6455 CHRISTIE AVENUE,EMERYVILLE,94608,PM10-PRI,CAP,0.0015682410000000002,TON,2017NEI_Feb2020
842915,Alameda,10492511,1130322283.0,,NOVARTIS VACCINES AND DIAGNOST,"GRIFOLS DIAGNOSTIC SOLUTIONS, INC",,37.84264,-122.29524099999999,6455 CHRISTIE AVENUE,EMERYVILLE,94608,PM25-PRI,CAP,0.0015306679999999998,TON,2017NEI_Feb2020
842936,Alameda,10492711,1130314498.0,,PETERSON TRACTOR COMPANY,PETERSON TRACTOR COMPANY,,37.71289,-122.15941000000001,955 MARINA BOULEVARD,SAN LEANDRO,94577,NOX,CAP,0.015248296000000001,TON,2017NEI_Feb2020
842939,Alameda,10492711,1130314498.0,,PETERSON TRACTOR COMPANY,PETERSON TRACTOR COMPANY,,37.71289,-122.15941000000001,955 MARINA BOULEVARD,SAN LEANDRO,94577,PM10-PRI,CAP,0.014184066,TON,2017NEI_Feb2020
842941,Alameda,10492711,1130314498.0,,PETERSON TRACTOR COMPANY,PETERSON TRACTOR COMPANY,,37.71289,-122.15941000000001,955 MARINA BOULEVARD,SAN LEANDRO,94577,PM25-PRI,CAP,0.008589052,TON,2017NEI_Feb2020
842962,Alameda,10492811,1130314486.0,,ADVO,VALASSIS,,37.516529999999996,-122.01206,6955 MOWRY AVENUE,NEWARK,94560,NOX,CAP,0.05160961,TON,2017NEI_Feb2020
842965,Alameda,10492811,1130314486.0,,ADVO,VALASSIS,,37.516529999999996,-122.01206,6955 MOWRY AVENUE,NEWARK,94560,PM10-PRI,CAP,0.000707574,TON,2017NEI_Feb2020
842967,Alameda,10492811,1130314486.0,,ADVO,VALASSIS,,37.516529999999996,-122.01206,6955 MOWRY AVENUE,NEWARK,94560,PM25-PRI,CAP,0.000690622,TON,2017NEI_Feb2020
842988,Alameda,10493111,1130314424.0,,KAISER/APRIA,KAISER/APRIA,,37.61,-122.071,30116 EIGENBRODT WAY,UNION CITY,94587,NOX,CAP,0.07014216,TON,2017NEI_Feb2020
842991,Alameda,10493111,1130314424.0,,KAISER/APRIA,KAISER/APRIA,,37.61,-122.071,30116 EIGENBRODT WAY,UNION CITY,94587,PM10-PRI,CAP,0.000961657,TON,2017NEI_Feb2020
842993,Alameda,10493111,1130314424.0,,KAISER/APRIA,KAISER/APRIA,,37.61,-122.071,30116 EIGENBRODT WAY,UNION CITY,94587,PM25-PRI,CAP,0.000938618,TON,2017NEI_Feb2020
843018,Alameda,10493211,1130314423.0,,OAKLAND 14TH OFFICE,OAKLAND 14TH OFFICE,,37.805040000000005,-122.2723,475 14TH STREET,OAKLAND,94612,NOX,CAP,0.04855996,TON,2017NEI_Feb2020
843021,Alameda,10493211,1130314423.0,,OAKLAND 14TH OFFICE,OAKLAND 14TH OFFICE,,37.805040000000005,-122.2723,475 14TH STREET,OAKLAND,94612,PM10-PRI,CAP,0.000665763,TON,2017NEI_Feb2020
843023,Alameda,10493211,1130314423.0,,OAKLAND 14TH OFFICE,OAKLAND 14TH OFFICE,,37.805040000000005,-122.2723,475 14TH STREET,OAKLAND,94612,PM25-PRI,CAP,0.000649811,TON,2017NEI_Feb2020
843029,Alameda,10493511,1130318318.0,,LUCKY #715,LUCKY #715,,37.6725,-122.0846,22555 MISSION BLVD,HAYWARD,94541,NOX,CAP,0.001542344,TON,2017NEI_Feb2020
843032,Alameda,10493511,1130318318.0,,LUCKY #715,LUCKY #715,,37.6725,-122.0846,22555 MISSION BLVD,HAYWARD,94541,PM10-PRI,CAP,1.5429e-05,TON,2017NEI_Feb2020
843034,Alameda,10493511,1130318318.0,,LUCKY #715,LUCKY #715,,37.6725,-122.0846,22555 MISSION BLVD,HAYWARD,94541,PM25-PRI,CAP,1.5429e-05,TON,2017NEI_Feb2020
843170,Alameda,10494711,113039760.0,,WIEGMANN & ROSE,WIEGMANN & ROSE,,37.74167,-122.18461,9131 SAN LEANDRO ST,OAKLAND,94603,PM10-PRI,CAP,0.021667500000000003,TON,2017NEI_Feb2020
843172,Alameda,10494711,113039760.0,,WIEGMANN & ROSE,WIEGMANN & ROSE,,37.74167,-122.18461,9131 SAN LEANDRO ST,OAKLAND,94603,PM25-PRI,CAP,0.002160001,TON,2017NEI_Feb2020
843177,Alameda,10495211,1130324020.0,,"VIRTUES OF COFFEE, INC",HEALTHY COFFEE LIFESTYLES INC,,37.694684,-121.707058,"6902 PATTERSON PASS RD, UNIT H",LIVERMORE,94550,NOX,CAP,0.042735944000000005,TON,2017NEI_Feb2020
843180,Alameda,10495211,1130324020.0,,"VIRTUES OF COFFEE, INC",HEALTHY COFFEE LIFESTYLES INC,,37.694684,-121.707058,"6902 PATTERSON PASS RD, UNIT H",LIVERMORE,94550,PM10-PRI,CAP,0.007055535999999999,TON,2017NEI_Feb2020
843182,Alameda,10495211,1130324020.0,,"VIRTUES OF COFFEE, INC",HEALTHY COFFEE LIFESTYLES INC,,37.694684,-121.707058,"6902 PATTERSON PASS RD, UNIT H",LIVERMORE,94550,PM25-PRI,CAP,0.0045657779999999995,TON,2017NEI_Feb2020
843187,Alameda,10495311,113039073.0,,AMERICAN SOIL PRODUCTS INC,AMERICAN SOIL PRODUCTS INC,,37.8612,-122.29936000000001,2222 3RD STREET,BERKELEY,94710,PM10-PRI,CAP,0.0021149999999999997,TON,2017NEI_Feb2020
843189,Alameda,10495311,113039073.0,,AMERICAN SOIL PRODUCTS INC,AMERICAN SOIL PRODUCTS INC,,37.8612,-122.29936000000001,2222 3RD STREET,BERKELEY,94710,PM25-PRI,CAP,0.0020915,TON,2017NEI_Feb2020
843195,Alameda,10495711,1130318329.0,,LUCKY #716,LUCKY #716,,37.6483,-122.0895,25151 SANTA CLARA ST,HAYWARD,94544,NOX,CAP,0.001799402,TON,2017NEI_Feb2020
843198,Alameda,10495711,1130318329.0,,LUCKY #716,LUCKY #716,,37.6483,-122.0895,25151 SANTA CLARA ST,HAYWARD,94544,PM10-PRI,CAP,1.8e-05,TON,2017NEI_Feb2020
843200,Alameda,10495711,1130318329.0,,LUCKY #716,LUCKY #716,,37.6483,-122.0895,25151 SANTA CLARA ST,HAYWARD,94544,PM25-PRI,CAP,1.8e-05,TON,2017NEI_Feb2020
843221,Alameda,10496111,1130314380.0,,KAISER FOUNDATION HOSPITAL-HAY,KAISER UNION CITY MEDICAL OFFICES,,37.565909999999995,-122.06886000000002,3555 WHIPPLE ROAD,UNION CITY,94587,NOX,CAP,0.39426664899999997,TON,2017NEI_Feb2020
843224,Alameda,10496111,1130314380.0,,KAISER FOUNDATION HOSPITAL-HAY,KAISER UNION CITY MEDICAL OFFICES,,37.565909999999995,-122.06886000000002,3555 WHIPPLE ROAD,UNION CITY,94587,PM10-PRI,CAP,0.037385581,TON,2017NEI_Feb2020
843226,Alameda,10496111,1130314380.0,,KAISER FOUNDATION HOSPITAL-HAY,KAISER UNION CITY MEDICAL OFFICES,,37.565909999999995,-122.06886000000002,3555 WHIPPLE ROAD,UNION CITY,94587,PM25-PRI,CAP,0.037378138,TON,2017NEI_Feb2020
843247,Alameda,10496311,1130314371.0,,CHILDRENS HOSPITAL OAKLAND RE,UCSF BENIOFF CHILDRENS HOSPITAL - OAKLAND - RI,,37.84633,-122.27151,5700 MARTIN LUTHR KNG,OAKLAND,94609,NOX,CAP,0.07953795,TON,2017NEI_Feb2020
843250,Alameda,10496311,1130314371.0,,CHILDRENS HOSPITAL OAKLAND RE,UCSF BENIOFF CHILDRENS HOSPITAL - OAKLAND - RI,,37.84633,-122.27151,5700 MARTIN LUTHR KNG,OAKLAND,94609,PM10-PRI,CAP,0.001126171,TON,2017NEI_Feb2020
843252,Alameda,10496311,1130314371.0,,CHILDRENS HOSPITAL OAKLAND RE,UCSF BENIOFF CHILDRENS HOSPITAL - OAKLAND - RI,,37.84633,-122.27151,5700 MARTIN LUTHR KNG,OAKLAND,94609,PM25-PRI,CAP,0.00109919,TON,2017NEI_Feb2020
843259,Alameda,10496411,1130314364.0,,CUSTOM CRAFT CABINETS INC,CUSTOM CRAFT CABINETS INC,,37.523270000000004,-122.0409,37533 ENTERPRISE CT #A,NEWARK,94560,NOX,CAP,0.00955574,TON,2017NEI_Feb2020
843262,Alameda,10496411,1130314364.0,,CUSTOM CRAFT CABINETS INC,CUSTOM CRAFT CABINETS INC,,37.523270000000004,-122.0409,37533 ENTERPRISE CT #A,NEWARK,94560,PM10-PRI,CAP,0.000204428,TON,2017NEI_Feb2020
843264,Alameda,10496411,1130314364.0,,CUSTOM CRAFT CABINETS INC,CUSTOM CRAFT CABINETS INC,,37.523270000000004,-122.0409,37533 ENTERPRISE CT #A,NEWARK,94560,PM25-PRI,CAP,0.000204428,TON,2017NEI_Feb2020
843285,Alameda,10496511,1130314349.0,,OAKLAND COLISEUM JOINT VENTURE,"AEG MANAGEMENT OAKLAND, LLC",,37.74837,-122.19896000000001,7000 COLLISEUM WAY,OAKLAND,94621,NOX,CAP,0.111900673,TON,2017NEI_Feb2020
843288,Alameda,10496511,1130314349.0,,OAKLAND COLISEUM JOINT VENTURE,"AEG MANAGEMENT OAKLAND, LLC",,37.74837,-122.19896000000001,7000 COLLISEUM WAY,OAKLAND,94621,PM10-PRI,CAP,0.001589735,TON,2017NEI_Feb2020
843290,Alameda,10496511,1130314349.0,,OAKLAND COLISEUM JOINT VENTURE,"AEG MANAGEMENT OAKLAND, LLC",,37.74837,-122.19896000000001,7000 COLLISEUM WAY,OAKLAND,94621,PM25-PRI,CAP,0.001551649,TON,2017NEI_Feb2020
843311,Alameda,10496711,1130314291.0,,"CITY OF OAKLAND , ENVR SCVS DI","CITY OF OAKLAND , PUBLIC WORKS FACILITIES",,37.80002,-122.275,455 7TH STREET,OAKLAND,94612,NOX,CAP,0.0323733,TON,2017NEI_Feb2020
843314,Alameda,10496711,1130314291.0,,"CITY OF OAKLAND , ENVR SCVS DI","CITY OF OAKLAND , PUBLIC WORKS FACILITIES",,37.80002,-122.275,455 7TH STREET,OAKLAND,94612,PM10-PRI,CAP,0.00044384199999999996,TON,2017NEI_Feb2020
843316,Alameda,10496711,1130314291.0,,"CITY OF OAKLAND , ENVR SCVS DI","CITY OF OAKLAND , PUBLIC WORKS FACILITIES",,37.80002,-122.275,455 7TH STREET,OAKLAND,94612,PM25-PRI,CAP,0.00043320800000000003,TON,2017NEI_Feb2020
843337,Alameda,10496811,1130314285.0,,U S ARMY GARRISON CAMP PARKS,U S ARMY GARRISON CAMP PARKS,Military Base,37.711929999999995,-121.90369,790 5TH STREET,DUBLIN,94568,NOX,CAP,0.129967394,TON,2017NEI_Feb2020
843340,Alameda,10496811,1130314285.0,,U S ARMY GARRISON CAMP PARKS,U S ARMY GARRISON CAMP PARKS,Military Base,37.711929999999995,-121.90369,790 5TH STREET,DUBLIN,94568,PM10-PRI,CAP,0.0018596539999999999,TON,2017NEI_Feb2020
843342,Alameda,10496811,1130314285.0,,U S ARMY GARRISON CAMP PARKS,U S ARMY GARRISON CAMP PARKS,Military Base,37.711929999999995,-121.90369,790 5TH STREET,DUBLIN,94568,PM25-PRI,CAP,0.001844049,TON,2017NEI_Feb2020
843363,Alameda,10496911,1130314266.0,,FORM FACTOR,FORM FACTOR,,37.714009999999995,-121.70818,501 LAWRENCE ROAD,LIVERMORE,94551,NOX,CAP,0.04086658,TON,2017NEI_Feb2020
843366,Alameda,10496911,1130314266.0,,FORM FACTOR,FORM FACTOR,,37.714009999999995,-121.70818,501 LAWRENCE ROAD,LIVERMORE,94551,PM10-PRI,CAP,0.000602267,TON,2017NEI_Feb2020
843368,Alameda,10496911,1130314266.0,,FORM FACTOR,FORM FACTOR,,37.714009999999995,-121.70818,501 LAWRENCE ROAD,LIVERMORE,94551,PM25-PRI,CAP,0.000587837,TON,2017NEI_Feb2020
843393,Alameda,10497111,1130314195.0,,STATE OF CALIFORNIA DEPARTMENT,STATE OF CALIFORNIA DEPARTMENT OF TRANSPORTATION,,37.81149,-122.26602,111 GRAND AVENUE,OAKLAND,94623,NOX,CAP,0.7624147,TON,2017NEI_Feb2020
843396,Alameda,10497111,1130314195.0,,STATE OF CALIFORNIA DEPARTMENT,STATE OF CALIFORNIA DEPARTMENT OF TRANSPORTATION,,37.81149,-122.26602,111 GRAND AVENUE,OAKLAND,94623,PM10-PRI,CAP,0.010452796,TON,2017NEI_Feb2020
843398,Alameda,10497111,1130314195.0,,STATE OF CALIFORNIA DEPARTMENT,STATE OF CALIFORNIA DEPARTMENT OF TRANSPORTATION,,37.81149,-122.26602,111 GRAND AVENUE,OAKLAND,94623,PM25-PRI,CAP,0.010202365,TON,2017NEI_Feb2020
843419,Alameda,10497211,1130314187.0,,STATE OF CALIFORNIA DEPARTMENT,STATE OF CALIFORNIA DEPARTMENT OF TRANSPORTATION,,37.535821,-122.075696,DUMBRTN BRDG TLL PLAZA,NEWARK,94560,NOX,CAP,0.2047964,TON,2017NEI_Feb2020
843422,Alameda,10497211,1130314187.0,,STATE OF CALIFORNIA DEPARTMENT,STATE OF CALIFORNIA DEPARTMENT OF TRANSPORTATION,,37.535821,-122.075696,DUMBRTN BRDG TLL PLAZA,NEWARK,94560,PM10-PRI,CAP,0.002807782,TON,2017NEI_Feb2020
843424,Alameda,10497211,1130314187.0,,STATE OF CALIFORNIA DEPARTMENT,STATE OF CALIFORNIA DEPARTMENT OF TRANSPORTATION,,37.535821,-122.075696,DUMBRTN BRDG TLL PLAZA,NEWARK,94560,PM25-PRI,CAP,0.002740512,TON,2017NEI_Feb2020
843445,Alameda,10497311,1130314186.0,,STATE OF CALIFORNIA DEPARTMENT,STATE OF CALIFORNIA DEPARTMENT OF TRANSPORTATION,,37.61781,-122.1522,"SAN MATEO HAYWRD, BRIDGE TOLL PLAZA",HAYWARD,94541,NOX,CAP,0.07657919,TON,2017NEI_Feb2020
843448,Alameda,10497311,1130314186.0,,STATE OF CALIFORNIA DEPARTMENT,STATE OF CALIFORNIA DEPARTMENT OF TRANSPORTATION,,37.61781,-122.1522,"SAN MATEO HAYWRD, BRIDGE TOLL PLAZA",HAYWARD,94541,PM10-PRI,CAP,0.002352684,TON,2017NEI_Feb2020
843450,Alameda,10497311,1130314186.0,,STATE OF CALIFORNIA DEPARTMENT,STATE OF CALIFORNIA DEPARTMENT OF TRANSPORTATION,,37.61781,-122.1522,"SAN MATEO HAYWRD, BRIDGE TOLL PLAZA",HAYWARD,94541,PM25-PRI,CAP,0.002296317,TON,2017NEI_Feb2020
843471,Alameda,10497611,1130314175.0,,PACIFIC GAS AND ELECTRIC,PACIFIC GAS AND ELECTRIC,,37.50649,-121.98511,42105 BOYCE ROAD,FREMONT,94538,NOX,CAP,0.04698393,TON,2017NEI_Feb2020
843474,Alameda,10497611,1130314175.0,,PACIFIC GAS AND ELECTRIC,PACIFIC GAS AND ELECTRIC,,37.50649,-121.98511,42105 BOYCE ROAD,FREMONT,94538,PM10-PRI,CAP,0.00102781,TON,2017NEI_Feb2020
843476,Alameda,10497611,1130314175.0,,PACIFIC GAS AND ELECTRIC,PACIFIC GAS AND ELECTRIC,,37.50649,-121.98511,42105 BOYCE ROAD,FREMONT,94538,PM25-PRI,CAP,0.001003186,TON,2017NEI_Feb2020
843497,Alameda,10497711,1130314173.0,,PACIFIC GAS AND ELECTRIC,PACIFIC GAS AND ELECTRIC,,37.807759999999995,-122.26698,1919 WEBSTER STREET,OAKLAND,94612,NOX,CAP,0.05020209999999999,TON,2017NEI_Feb2020
843500,Alameda,10497711,1130314173.0,,PACIFIC GAS AND ELECTRIC,PACIFIC GAS AND ELECTRIC,,37.807759999999995,-122.26698,1919 WEBSTER STREET,OAKLAND,94612,PM10-PRI,CAP,0.000688276,TON,2017NEI_Feb2020
843502,Alameda,10497711,1130314173.0,,PACIFIC GAS AND ELECTRIC,PACIFIC GAS AND ELECTRIC,,37.807759999999995,-122.26698,1919 WEBSTER STREET,OAKLAND,94612,PM25-PRI,CAP,0.0006717860000000001,TON,2017NEI_Feb2020
843508,Alameda,10497811,1130314170.0,,PACIFIC GAS AND ELECTRIC,PACIFIC GAS AND ELECTRIC,,37.70071,-121.70585,7205 NATIONAL DRIVE,LIVERMORE,94550,NOX,CAP,0.0072376359999999995,TON,2017NEI_Feb2020
843511,Alameda,10497811,1130314170.0,,PACIFIC GAS AND ELECTRIC,PACIFIC GAS AND ELECTRIC,,37.70071,-121.70585,7205 NATIONAL DRIVE,LIVERMORE,94550,PM10-PRI,CAP,2.1286e-05,TON,2017NEI_Feb2020
843513,Alameda,10497811,1130314170.0,,PACIFIC GAS AND ELECTRIC,PACIFIC GAS AND ELECTRIC,,37.70071,-121.70585,7205 NATIONAL DRIVE,LIVERMORE,94550,PM25-PRI,CAP,2.1286e-05,TON,2017NEI_Feb2020
843534,Alameda,10497911,1130314165.0,,PACIFIC GAS AND ELECTRIC,PACIFIC GAS AND ELECTRIC,,37.50923,-121.98268,41800 BOSCELL ROAD,FREMONT,94538,NOX,CAP,0.02553046,TON,2017NEI_Feb2020
843537,Alameda,10497911,1130314165.0,,PACIFIC GAS AND ELECTRIC,PACIFIC GAS AND ELECTRIC,,37.50923,-121.98268,41800 BOSCELL ROAD,FREMONT,94538,PM10-PRI,CAP,0.0006615330000000001,TON,2017NEI_Feb2020
843539,Alameda,10497911,1130314165.0,,PACIFIC GAS AND ELECTRIC,PACIFIC GAS AND ELECTRIC,,37.50923,-121.98268,41800 BOSCELL ROAD,FREMONT,94538,PM25-PRI,CAP,0.000645684,TON,2017NEI_Feb2020
843560,Alameda,10498311,1130314075.0,,S F BAY AREA RAPID TRANSIT DIS,S F BAY AREA RAPID TRANSIT DISTRICT,,37.69912,-121.89783999999999,5801 OWENS DRIVE,PLEASANTON,94588,NOX,CAP,0.02275516,TON,2017NEI_Feb2020
843563,Alameda,10498311,1130314075.0,,S F BAY AREA RAPID TRANSIT DIS,S F BAY AREA RAPID TRANSIT DISTRICT,,37.69912,-121.89783999999999,5801 OWENS DRIVE,PLEASANTON,94588,PM10-PRI,CAP,0.000311976,TON,2017NEI_Feb2020
843565,Alameda,10498311,1130314075.0,,S F BAY AREA RAPID TRANSIT DIS,S F BAY AREA RAPID TRANSIT DISTRICT,,37.69912,-121.89783999999999,5801 OWENS DRIVE,PLEASANTON,94588,PM25-PRI,CAP,0.000304501,TON,2017NEI_Feb2020
843586,Alameda,10498411,1130314074.0,,S F BAY AREA RAPID TRANSIT DIS,S F BAY AREA RAPID TRANSIT DISTRICT,,37.67075,-122.08743999999999,699 B STREET,HAYWARD,94541,NOX,CAP,0.00821062,TON,2017NEI_Feb2020
843589,Alameda,10498411,1130314074.0,,S F BAY AREA RAPID TRANSIT DIS,S F BAY AREA RAPID TRANSIT DISTRICT,,37.67075,-122.08743999999999,699 B STREET,HAYWARD,94541,PM10-PRI,CAP,0.000112569,TON,2017NEI_Feb2020
843591,Alameda,10498411,1130314074.0,,S F BAY AREA RAPID TRANSIT DIS,S F BAY AREA RAPID TRANSIT DISTRICT,,37.67075,-122.08743999999999,699 B STREET,HAYWARD,94541,PM25-PRI,CAP,0.00010987200000000001,TON,2017NEI_Feb2020
843612,Alameda,10498511,1130314073.0,,S F BAY AREA RAPID TRANSIT DIS,S F BAY AREA RAPID TRANSIT DISTRICT,,37.69113,-122.07531000000002,3301 NORBRIDGE DRIVE,CASTRO VALLEY,94546,NOX,CAP,0.03213871,TON,2017NEI_Feb2020
843615,Alameda,10498511,1130314073.0,,S F BAY AREA RAPID TRANSIT DIS,S F BAY AREA RAPID TRANSIT DISTRICT,,37.69113,-122.07531000000002,3301 NORBRIDGE DRIVE,CASTRO VALLEY,94546,PM10-PRI,CAP,0.000440625,TON,2017NEI_Feb2020
843617,Alameda,10498511,1130314073.0,,S F BAY AREA RAPID TRANSIT DIS,S F BAY AREA RAPID TRANSIT DISTRICT,,37.69113,-122.07531000000002,3301 NORBRIDGE DRIVE,CASTRO VALLEY,94546,PM25-PRI,CAP,0.000430069,TON,2017NEI_Feb2020
843638,Alameda,10498611,1130314068.0,,S F BAY AREA RAPID TRANSIT DIS,S F BAY AREA RAPID TRANSIT DISTRICT,,37.79732,-122.26607,101 8TH STREET,OAKLAND,94607,NOX,CAP,0.02064385,TON,2017NEI_Feb2020
843641,Alameda,10498611,1130314068.0,,S F BAY AREA RAPID TRANSIT DIS,S F BAY AREA RAPID TRANSIT DISTRICT,,37.79732,-122.26607,101 8TH STREET,OAKLAND,94607,PM10-PRI,CAP,0.00028303,TON,2017NEI_Feb2020
843643,Alameda,10498611,1130314068.0,,S F BAY AREA RAPID TRANSIT DIS,S F BAY AREA RAPID TRANSIT DISTRICT,,37.79732,-122.26607,101 8TH STREET,OAKLAND,94607,PM25-PRI,CAP,0.000276249,TON,2017NEI_Feb2020
843821,Alameda,10499711,113038723.0,,,THE CITY OF FREMONT FIRE STATION #1,,37.54508,-121.98860800000001,4200 MOWRY AVENUE,FREMONT,94538,NOX,CAP,0.004813779,TON,2017NEI_Feb2020
